ad_spend_id,date,channel_id,campaign_id,adset_id,creative_id,impressions,clicks,conversions,spend,revenue_attributed
ad_2024-07-03_meta_paid,2024-07-03,meta_paid,campaign_8,adset_18,creative_58,89639,1104,193,476.11,951.68
ad_2024-07-03_tiktok_paid,2024-07-03,tiktok_paid,campaign_1,adset_16,creative_80,83417,855,161,743.03,1934.41
ad_2024-07-04_meta_paid,2024-07-04,meta_paid,campaign_15,adset_30,creative_52,51231,1724,131,1606.67,3963.47
ad_2024-07-04_tiktok_paid,2024-07-04,tiktok_paid,campaign_7,adset_46,creative_87,62095,1819,51,1252.47,2360.51
ad_2024-07-05_meta_paid,2024-07-05,meta_paid,campaign_13,adset_18,creative_48,92145,1177,37,1046.64,3081.63
ad_2024-07-05_tiktok_paid,2024-07-05,tiktok_paid,campaign_20,adset_49,creative_85,17499,504,159,977.94,2434.22
ad_2024-07-06_meta_paid,2024-07-06,meta_paid,campaign_16,adset_10,creative_77,98541,1415,162,1306.3,3335.45
ad_2024-07-06_tiktok_paid,2024-07-06,tiktok_paid,campaign_14,adset_43,creative_27,28095,209,170,284.89,470.27
ad_2024-07-07_meta_paid,2024-07-07,meta_paid,campaign_9,adset_44,creative_98,36723,1206,20,517.82,1369.08
ad_2024-07-07_tiktok_paid,2024-07-07,tiktok_paid,campaign_18,adset_33,creative_91,19958,1238,157,928.24,2426.33
ad_2024-07-08_meta_paid,2024-07-08,meta_paid,campaign_8,adset_1,creative_24,27038,1159,89,1702.99,4703.92
ad_2024-07-08_tiktok_paid,2024-07-08,tiktok_paid,campaign_19,adset_33,creative_14,48923,1446,154,773.69,1671.23
ad_2024-07-09_meta_paid,2024-07-09,meta_paid,campaign_5,adset_5,creative_5,12129,1381,72,584.39,837.95
ad_2024-07-09_tiktok_paid,2024-07-09,tiktok_paid,campaign_4,adset_37,creative_37,44673,775,14,340.62,692.53
ad_2024-07-10_meta_paid,2024-07-10,meta_paid,campaign_16,adset_44,creative_52,14366,879,104,1204.92,2112.0
ad_2024-07-10_tiktok_paid,2024-07-10,tiktok_paid,campaign_19,adset_10,creative_49,22304,1365,29,1185.6,2553.2
ad_2024-07-11_meta_paid,2024-07-11,meta_paid,campaign_10,adset_43,creative_96,35838,414,51,926.09,2125.76
ad_2024-07-11_tiktok_paid,2024-07-11,tiktok_paid,campaign_12,adset_41,creative_11,50000,1956,182,590.37,1203.62
ad_2024-07-12_meta_paid,2024-07-12,meta_paid,campaign_7,adset_14,creative_35,98101,306,159,323.0,485.46
ad_2024-07-12_tiktok_paid,2024-07-12,tiktok_paid,campaign_8,adset_44,creative_77,81386,1105,166,612.35,1296.97
ad_2024-07-13_meta_paid,2024-07-13,meta_paid,campaign_10,adset_36,creative_67,43007,783,113,954.4,2302.49
ad_2024-07-13_tiktok_paid,2024-07-13,tiktok_paid,campaign_2,adset_49,creative_16,70711,1956,85,496.25,1208.94
ad_2024-07-14_meta_paid,2024-07-14,meta_paid,campaign_10,adset_15,creative_42,67733,1942,112,1357.13,3530.58
ad_2024-07-14_tiktok_paid,2024-07-14,tiktok_paid,campaign_19,adset_33,creative_83,97013,924,75,1682.06,3448.41
ad_2024-07-15_meta_paid,2024-07-15,meta_paid,campaign_9,adset_17,creative_62,57755,376,122,1614.44,2006.17
ad_2024-07-15_tiktok_paid,2024-07-15,tiktok_paid,campaign_5,adset_36,creative_93,11174,324,127,182.39,440.76
ad_2024-07-16_meta_paid,2024-07-16,meta_paid,campaign_2,adset_48,creative_69,65345,614,153,746.19,1815.32
ad_2024-07-16_tiktok_paid,2024-07-16,tiktok_paid,campaign_5,adset_23,creative_39,41047,612,49,759.17,1306.43
ad_2024-07-17_meta_paid,2024-07-17,meta_paid,campaign_17,adset_29,creative_71,69752,1536,157,1090.26,1530.02
ad_2024-07-17_tiktok_paid,2024-07-17,tiktok_paid,campaign_6,adset_15,creative_35,69693,920,198,1412.85,4048.9
ad_2024-07-18_meta_paid,2024-07-18,meta_paid,campaign_14,adset_45,creative_55,13072,292,28,378.78,498.49
ad_2024-07-18_tiktok_paid,2024-07-18,tiktok_paid,campaign_16,adset_13,creative_40,68491,142,151,509.1,1049.45
ad_2024-07-19_meta_paid,2024-07-19,meta_paid,campaign_15,adset_20,creative_75,99296,1630,104,1451.38,3560.62
ad_2024-07-19_tiktok_paid,2024-07-19,tiktok_paid,campaign_3,adset_39,creative_38,88821,1688,158,1322.01,2221.39
ad_2024-07-20_meta_paid,2024-07-20,meta_paid,campaign_2,adset_46,creative_59,27524,918,92,1614.86,3562.3
ad_2024-07-20_tiktok_paid,2024-07-20,tiktok_paid,campaign_8,adset_50,creative_30,83566,334,25,249.69,747.93
ad_2024-07-21_meta_paid,2024-07-21,meta_paid,campaign_18,adset_11,creative_65,14157,338,75,813.51,2184.71
ad_2024-07-21_tiktok_paid,2024-07-21,tiktok_paid,campaign_2,adset_21,creative_11,87113,178,17,937.38,1155.53
ad_2024-07-22_meta_paid,2024-07-22,meta_paid,campaign_10,adset_9,creative_27,97596,1538,156,1349.61,1716.84
ad_2024-07-22_tiktok_paid,2024-07-22,tiktok_paid,campaign_3,adset_6,creative_12,73479,1981,163,405.04,512.66
ad_2024-07-23_meta_paid,2024-07-23,meta_paid,campaign_4,adset_27,creative_71,49530,433,178,1158.0,1445.48
ad_2024-07-23_tiktok_paid,2024-07-23,tiktok_paid,campaign_3,adset_34,creative_54,71699,302,129,1230.94,3455.3
ad_2024-07-24_meta_paid,2024-07-24,meta_paid,campaign_8,adset_30,creative_100,91726,1824,143,507.78,1252.63
ad_2024-07-24_tiktok_paid,2024-07-24,tiktok_paid,campaign_7,adset_8,creative_87,55616,1128,89,981.58,2838.97
ad_2024-07-25_meta_paid,2024-07-25,meta_paid,campaign_2,adset_3,creative_88,53594,1660,83,472.55,1053.73
ad_2024-07-25_tiktok_paid,2024-07-25,tiktok_paid,campaign_18,adset_34,creative_30,83224,922,93,192.1,240.28
ad_2024-07-26_meta_paid,2024-07-26,meta_paid,campaign_7,adset_3,creative_39,47835,590,200,1340.82,1844.73
ad_2024-07-26_tiktok_paid,2024-07-26,tiktok_paid,campaign_3,adset_32,creative_59,91102,1577,186,1418.2,2395.55
ad_2024-07-27_meta_paid,2024-07-27,meta_paid,campaign_4,adset_9,creative_7,41650,1075,96,1926.91,4535.05
ad_2024-07-27_tiktok_paid,2024-07-27,tiktok_paid,campaign_19,adset_33,creative_5,34385,248,86,505.78,1144.68
ad_2024-07-28_meta_paid,2024-07-28,meta_paid,campaign_7,adset_18,creative_1,65764,1311,108,866.32,1650.55
ad_2024-07-28_tiktok_paid,2024-07-28,tiktok_paid,campaign_15,adset_10,creative_90,42884,473,142,668.46,1228.17
ad_2024-07-29_meta_paid,2024-07-29,meta_paid,campaign_9,adset_17,creative_21,33230,1783,155,1286.52,3045.55
ad_2024-07-29_tiktok_paid,2024-07-29,tiktok_paid,campaign_9,adset_50,creative_13,42522,677,149,489.0,822.66
ad_2024-07-30_meta_paid,2024-07-30,meta_paid,campaign_8,adset_29,creative_100,62099,354,45,1020.77,2407.46
ad_2024-07-30_tiktok_paid,2024-07-30,tiktok_paid,campaign_11,adset_40,creative_74,53686,1720,97,1010.37,2241.49
ad_2024-07-31_meta_paid,2024-07-31,meta_paid,campaign_1,adset_24,creative_4,13029,189,122,956.15,2383.15
ad_2024-07-31_tiktok_paid,2024-07-31,tiktok_paid,campaign_20,adset_29,creative_17,43447,425,97,1056.79,2852.64
ad_2024-08-01_meta_paid,2024-08-01,meta_paid,campaign_18,adset_32,creative_45,69602,719,27,686.59,1756.96
ad_2024-08-01_tiktok_paid,2024-08-01,tiktok_paid,campaign_19,adset_11,creative_27,91586,105,167,701.54,1212.74
ad_2024-08-02_meta_paid,2024-08-02,meta_paid,campaign_5,adset_11,creative_9,49877,1226,106,507.46,700.64
ad_2024-08-02_tiktok_paid,2024-08-02,tiktok_paid,campaign_6,adset_25,creative_4,48106,1512,28,1195.45,2612.89
ad_2024-08-03_meta_paid,2024-08-03,meta_paid,campaign_15,adset_30,creative_37,91482,688,156,1028.26,2215.67
ad_2024-08-03_tiktok_paid,2024-08-03,tiktok_paid,campaign_1,adset_21,creative_92,64364,640,199,352.63,859.94
ad_2024-08-04_meta_paid,2024-08-04,meta_paid,campaign_6,adset_23,creative_22,72731,1786,88,289.03,452.82
ad_2024-08-04_tiktok_paid,2024-08-04,tiktok_paid,campaign_20,adset_33,creative_69,56428,653,10,646.36,917.34
ad_2024-08-05_meta_paid,2024-08-05,meta_paid,campaign_16,adset_33,creative_45,71562,1761,125,1470.54,2767.95
ad_2024-08-05_tiktok_paid,2024-08-05,tiktok_paid,campaign_2,adset_50,creative_25,63671,1140,92,592.91,1605.14
ad_2024-08-06_meta_paid,2024-08-06,meta_paid,campaign_18,adset_40,creative_67,35801,1752,176,347.08,419.52
ad_2024-08-06_tiktok_paid,2024-08-06,tiktok_paid,campaign_19,adset_2,creative_54,39104,1120,109,1412.5,4141.67
ad_2024-08-07_meta_paid,2024-08-07,meta_paid,campaign_13,adset_43,creative_83,26952,1614,147,585.29,777.78
ad_2024-08-07_tiktok_paid,2024-08-07,tiktok_paid,campaign_12,adset_23,creative_18,81570,1648,110,1355.4,3632.33
ad_2024-08-08_meta_paid,2024-08-08,meta_paid,campaign_9,adset_17,creative_50,73874,1293,180,1370.39,1742.26
ad_2024-08-08_tiktok_paid,2024-08-08,tiktok_paid,campaign_9,adset_50,creative_42,50518,548,94,1196.79,2062.08
ad_2024-08-09_meta_paid,2024-08-09,meta_paid,campaign_18,adset_39,creative_76,98428,861,88,617.85,1558.75
ad_2024-08-09_tiktok_paid,2024-08-09,tiktok_paid,campaign_13,adset_39,creative_26,72447,293,68,467.52,1387.39
ad_2024-08-10_meta_paid,2024-08-10,meta_paid,campaign_2,adset_36,creative_42,66476,1510,121,1082.99,3168.9
ad_2024-08-10_tiktok_paid,2024-08-10,tiktok_paid,campaign_19,adset_37,creative_33,69643,836,138,859.48,2556.93
ad_2024-08-11_meta_paid,2024-08-11,meta_paid,campaign_15,adset_26,creative_100,66776,1816,82,309.21,501.98
ad_2024-08-11_tiktok_paid,2024-08-11,tiktok_paid,campaign_9,adset_26,creative_86,92879,172,60,608.74,1668.22
ad_2024-08-12_meta_paid,2024-08-12,meta_paid,campaign_8,adset_24,creative_41,17823,1535,83,280.99,595.8
ad_2024-08-12_tiktok_paid,2024-08-12,tiktok_paid,campaign_2,adset_48,creative_54,71618,595,107,355.02,803.86
ad_2024-08-13_meta_paid,2024-08-13,meta_paid,campaign_16,adset_25,creative_56,70501,1112,33,825.3,1394.51
ad_2024-08-13_tiktok_paid,2024-08-13,tiktok_paid,campaign_7,adset_28,creative_33,17649,1183,86,475.17,843.82
ad_2024-08-14_meta_paid,2024-08-14,meta_paid,campaign_5,adset_34,creative_41,22267,722,105,366.18,794.18
ad_2024-08-14_tiktok_paid,2024-08-14,tiktok_paid,campaign_14,adset_48,creative_87,87290,1163,58,971.68,2809.37
ad_2024-08-15_meta_paid,2024-08-15,meta_paid,campaign_10,adset_18,creative_97,54538,1936,83,139.67,411.18
ad_2024-08-15_tiktok_paid,2024-08-15,tiktok_paid,campaign_3,adset_7,creative_42,32589,690,58,966.72,2200.87
ad_2024-08-16_meta_paid,2024-08-16,meta_paid,campaign_9,adset_41,creative_27,58144,559,130,1092.41,2397.08
ad_2024-08-16_tiktok_paid,2024-08-16,tiktok_paid,campaign_2,adset_6,creative_20,95164,813,98,848.0,2264.22
ad_2024-08-17_meta_paid,2024-08-17,meta_paid,campaign_6,adset_10,creative_65,96656,439,128,989.93,1846.82
ad_2024-08-17_tiktok_paid,2024-08-17,tiktok_paid,campaign_12,adset_13,creative_63,80722,496,185,385.06,1012.22
ad_2024-08-18_meta_paid,2024-08-18,meta_paid,campaign_7,adset_33,creative_16,54510,872,51,749.35,1533.67
ad_2024-08-18_tiktok_paid,2024-08-18,tiktok_paid,campaign_8,adset_3,creative_45,72559,1310,103,1382.73,2728.04
ad_2024-08-19_meta_paid,2024-08-19,meta_paid,campaign_10,adset_26,creative_23,29868,568,17,981.38,1827.02
ad_2024-08-19_tiktok_paid,2024-08-19,tiktok_paid,campaign_15,adset_11,creative_9,58842,1800,136,647.47,865.55
ad_2024-08-20_meta_paid,2024-08-20,meta_paid,campaign_8,adset_30,creative_89,47707,1665,41,1005.94,2064.11
ad_2024-08-20_tiktok_paid,2024-08-20,tiktok_paid,campaign_19,adset_42,creative_40,67511,1848,105,1276.43,2730.63
ad_2024-08-21_meta_paid,2024-08-21,meta_paid,campaign_7,adset_9,creative_53,75798,155,20,314.41,747.77
ad_2024-08-21_tiktok_paid,2024-08-21,tiktok_paid,campaign_11,adset_5,creative_72,27132,472,103,1406.11,4128.21
ad_2024-08-22_meta_paid,2024-08-22,meta_paid,campaign_11,adset_46,creative_8,95177,1590,23,321.07,901.69
ad_2024-08-22_tiktok_paid,2024-08-22,tiktok_paid,campaign_9,adset_37,creative_68,13382,1852,148,969.36,2480.31
ad_2024-08-23_meta_paid,2024-08-23,meta_paid,campaign_8,adset_26,creative_93,76207,1494,134,856.43,2388.35
ad_2024-08-23_tiktok_paid,2024-08-23,tiktok_paid,campaign_1,adset_33,creative_83,86865,1121,29,1265.81,3054.16
ad_2024-08-24_meta_paid,2024-08-24,meta_paid,campaign_4,adset_34,creative_29,87007,803,115,607.51,1702.15
ad_2024-08-24_tiktok_paid,2024-08-24,tiktok_paid,campaign_20,adset_3,creative_9,35548,187,39,1426.04,2133.98
ad_2024-08-25_meta_paid,2024-08-25,meta_paid,campaign_10,adset_42,creative_20,67204,1306,52,1612.74,3083.66
ad_2024-08-25_tiktok_paid,2024-08-25,tiktok_paid,campaign_16,adset_30,creative_41,91415,1580,113,836.8,1937.35
ad_2024-08-26_meta_paid,2024-08-26,meta_paid,campaign_8,adset_16,creative_51,17259,1972,149,332.7,544.67
ad_2024-08-26_tiktok_paid,2024-08-26,tiktok_paid,campaign_18,adset_34,creative_75,93529,304,194,1365.33,3867.96
ad_2024-08-27_meta_paid,2024-08-27,meta_paid,campaign_18,adset_26,creative_70,17089,1486,170,276.25,595.01
ad_2024-08-27_tiktok_paid,2024-08-27,tiktok_paid,campaign_5,adset_49,creative_85,37805,1757,26,351.13,474.79
ad_2024-08-28_meta_paid,2024-08-28,meta_paid,campaign_17,adset_19,creative_22,98578,651,129,877.75,1206.4
ad_2024-08-28_tiktok_paid,2024-08-28,tiktok_paid,campaign_3,adset_47,creative_27,97514,905,18,1285.13,1903.72
ad_2024-08-29_meta_paid,2024-08-29,meta_paid,campaign_11,adset_20,creative_29,72757,1668,61,926.34,2120.92
ad_2024-08-29_tiktok_paid,2024-08-29,tiktok_paid,campaign_6,adset_37,creative_88,31630,250,140,317.84,527.11
ad_2024-08-30_meta_paid,2024-08-30,meta_paid,campaign_11,adset_49,creative_95,13893,491,46,575.01,1310.67
ad_2024-08-30_tiktok_paid,2024-08-30,tiktok_paid,campaign_7,adset_8,creative_31,93989,603,92,1005.6,1855.68
ad_2024-08-31_meta_paid,2024-08-31,meta_paid,campaign_12,adset_21,creative_49,80109,428,91,1026.62,2678.76
ad_2024-08-31_tiktok_paid,2024-08-31,tiktok_paid,campaign_14,adset_11,creative_44,57679,583,126,538.23,1415.52
ad_2024-09-01_meta_paid,2024-09-01,meta_paid,campaign_3,adset_32,creative_41,91328,1275,90,1320.4,1746.06
ad_2024-09-01_tiktok_paid,2024-09-01,tiktok_paid,campaign_14,adset_13,creative_6,78854,1271,101,911.81,2376.74
ad_2024-09-02_meta_paid,2024-09-02,meta_paid,campaign_6,adset_24,creative_70,78479,1474,17,948.09,2810.7
ad_2024-09-02_tiktok_paid,2024-09-02,tiktok_paid,campaign_8,adset_1,creative_7,15639,1273,116,369.73,897.24
ad_2024-09-03_meta_paid,2024-09-03,meta_paid,campaign_9,adset_28,creative_80,87775,827,78,960.9,2609.52
ad_2024-09-03_tiktok_paid,2024-09-03,tiktok_paid,campaign_18,adset_32,creative_59,76570,416,83,344.89,642.29
ad_2024-09-04_meta_paid,2024-09-04,meta_paid,campaign_10,adset_20,creative_98,92399,224,70,374.86,1095.53
ad_2024-09-04_tiktok_paid,2024-09-04,tiktok_paid,campaign_2,adset_34,creative_10,87564,1632,96,483.71,1118.34
ad_2024-09-05_meta_paid,2024-09-05,meta_paid,campaign_5,adset_17,creative_95,95042,1465,98,143.75,354.86
ad_2024-09-05_tiktok_paid,2024-09-05,tiktok_paid,campaign_18,adset_12,creative_93,73401,968,46,1144.14,3110.36
ad_2024-09-06_meta_paid,2024-09-06,meta_paid,campaign_6,adset_30,creative_75,79242,450,36,350.02,829.71
ad_2024-09-06_tiktok_paid,2024-09-06,tiktok_paid,campaign_10,adset_13,creative_29,87587,1418,145,971.99,2307.68
ad_2024-09-07_meta_paid,2024-09-07,meta_paid,campaign_6,adset_38,creative_50,57015,541,104,636.15,1891.72
ad_2024-09-07_tiktok_paid,2024-09-07,tiktok_paid,campaign_15,adset_50,creative_99,90251,291,169,370.23,460.29
ad_2024-09-08_meta_paid,2024-09-08,meta_paid,campaign_5,adset_30,creative_75,58736,1987,87,358.29,910.1
ad_2024-09-08_tiktok_paid,2024-09-08,tiktok_paid,campaign_4,adset_30,creative_91,82233,1209,45,322.5,741.76
ad_2024-09-09_meta_paid,2024-09-09,meta_paid,campaign_13,adset_39,creative_20,51753,1809,32,477.83,900.54
ad_2024-09-09_tiktok_paid,2024-09-09,tiktok_paid,campaign_9,adset_44,creative_31,13908,1934,28,805.05,1566.99
ad_2024-09-10_meta_paid,2024-09-10,meta_paid,campaign_8,adset_24,creative_35,67412,1739,133,218.49,372.74
ad_2024-09-10_tiktok_paid,2024-09-10,tiktok_paid,campaign_17,adset_16,creative_84,93917,155,59,382.15,1079.74
ad_2024-09-11_meta_paid,2024-09-11,meta_paid,campaign_20,adset_8,creative_28,67082,918,70,1271.95,1778.89
ad_2024-09-11_tiktok_paid,2024-09-11,tiktok_paid,campaign_20,adset_36,creative_66,48873,643,70,456.96,831.59
ad_2024-09-12_meta_paid,2024-09-12,meta_paid,campaign_3,adset_39,creative_81,99413,851,112,726.83,2019.1
ad_2024-09-12_tiktok_paid,2024-09-12,tiktok_paid,campaign_6,adset_35,creative_49,38605,1426,138,927.93,2152.11
ad_2024-09-13_meta_paid,2024-09-13,meta_paid,campaign_4,adset_38,creative_76,90195,660,55,391.16,521.63
ad_2024-09-13_tiktok_paid,2024-09-13,tiktok_paid,campaign_9,adset_28,creative_75,28371,668,82,329.07,420.41
ad_2024-09-14_meta_paid,2024-09-14,meta_paid,campaign_1,adset_23,creative_46,85904,1915,86,144.35,376.79
ad_2024-09-14_tiktok_paid,2024-09-14,tiktok_paid,campaign_2,adset_27,creative_51,27656,1654,135,758.5,1123.87
ad_2024-09-15_meta_paid,2024-09-15,meta_paid,campaign_3,adset_29,creative_26,82717,478,96,219.78,469.02
ad_2024-09-15_tiktok_paid,2024-09-15,tiktok_paid,campaign_6,adset_4,creative_84,51712,1678,119,381.68,556.67
ad_2024-09-16_meta_paid,2024-09-16,meta_paid,campaign_13,adset_19,creative_37,60493,1815,178,1024.49,3019.96
ad_2024-09-16_tiktok_paid,2024-09-16,tiktok_paid,campaign_10,adset_48,creative_32,48452,1677,76,509.58,1292.92
ad_2024-09-17_meta_paid,2024-09-17,meta_paid,campaign_19,adset_23,creative_64,70784,1251,104,228.42,278.8
ad_2024-09-17_tiktok_paid,2024-09-17,tiktok_paid,campaign_10,adset_39,creative_49,48552,538,59,954.29,1162.69
ad_2024-09-18_meta_paid,2024-09-18,meta_paid,campaign_5,adset_45,creative_47,87968,1726,133,208.73,331.35
ad_2024-09-18_tiktok_paid,2024-09-18,tiktok_paid,campaign_6,adset_43,creative_1,78462,1494,18,768.63,1969.87
ad_2024-09-19_meta_paid,2024-09-19,meta_paid,campaign_5,adset_1,creative_8,37781,717,145,370.87,1029.87
ad_2024-09-19_tiktok_paid,2024-09-19,tiktok_paid,campaign_10,adset_4,creative_96,38993,1954,66,306.83,386.93
ad_2024-09-20_meta_paid,2024-09-20,meta_paid,campaign_13,adset_18,creative_4,21886,923,107,184.65,519.25
ad_2024-09-20_tiktok_paid,2024-09-20,tiktok_paid,campaign_13,adset_11,creative_87,55081,181,86,400.9,891.94
ad_2024-09-21_meta_paid,2024-09-21,meta_paid,campaign_20,adset_22,creative_64,54986,854,72,125.63,252.05
ad_2024-09-21_tiktok_paid,2024-09-21,tiktok_paid,campaign_9,adset_38,creative_24,11390,973,56,685.11,992.18
ad_2024-09-22_meta_paid,2024-09-22,meta_paid,campaign_16,adset_20,creative_76,67169,1175,159,646.08,1699.04
ad_2024-09-22_tiktok_paid,2024-09-22,tiktok_paid,campaign_5,adset_18,creative_73,83003,1159,115,445.15,695.76
ad_2024-09-23_meta_paid,2024-09-23,meta_paid,campaign_9,adset_16,creative_97,79726,140,178,902.68,1141.6
ad_2024-09-23_tiktok_paid,2024-09-23,tiktok_paid,campaign_19,adset_46,creative_93,69501,344,130,519.67,1520.22
ad_2024-09-24_meta_paid,2024-09-24,meta_paid,campaign_12,adset_47,creative_11,60406,1729,64,364.78,834.61
ad_2024-09-24_tiktok_paid,2024-09-24,tiktok_paid,campaign_10,adset_42,creative_70,18410,1935,45,954.41,2079.18
ad_2024-09-25_meta_paid,2024-09-25,meta_paid,campaign_19,adset_49,creative_57,26282,269,14,180.44,239.05
ad_2024-09-25_tiktok_paid,2024-09-25,tiktok_paid,campaign_18,adset_41,creative_37,55121,517,169,428.2,991.81
ad_2024-09-26_meta_paid,2024-09-26,meta_paid,campaign_3,adset_33,creative_58,35583,522,60,223.97,517.88
ad_2024-09-26_tiktok_paid,2024-09-26,tiktok_paid,campaign_13,adset_15,creative_79,19680,354,138,558.56,1395.82
ad_2024-09-27_meta_paid,2024-09-27,meta_paid,campaign_5,adset_44,creative_70,35959,1905,49,488.16,865.09
ad_2024-09-27_tiktok_paid,2024-09-27,tiktok_paid,campaign_10,adset_40,creative_20,99860,568,75,152.53,349.52
ad_2024-09-28_meta_paid,2024-09-28,meta_paid,campaign_17,adset_2,creative_91,31108,547,116,1039.9,1793.03
ad_2024-09-28_tiktok_paid,2024-09-28,tiktok_paid,campaign_14,adset_9,creative_30,47323,1331,185,1147.7,2496.14
ad_2024-09-29_meta_paid,2024-09-29,meta_paid,campaign_11,adset_1,creative_15,40402,148,50,776.59,1313.91
ad_2024-09-29_tiktok_paid,2024-09-29,tiktok_paid,campaign_19,adset_17,creative_23,14624,1927,31,503.45,1229.29
ad_2024-09-30_meta_paid,2024-09-30,meta_paid,campaign_15,adset_50,creative_50,51851,1736,22,890.54,2315.54
ad_2024-09-30_tiktok_paid,2024-09-30,tiktok_paid,campaign_10,adset_47,creative_44,21049,1832,180,193.74,289.6
ad_2024-10-01_meta_paid,2024-10-01,meta_paid,campaign_17,adset_42,creative_38,50755,741,197,600.47,1236.62
ad_2024-10-01_tiktok_paid,2024-10-01,tiktok_paid,campaign_14,adset_7,creative_83,25727,1312,128,1348.54,3509.1
ad_2024-10-02_meta_paid,2024-10-02,meta_paid,campaign_12,adset_16,creative_34,92797,1555,40,970.27,1783.38
ad_2024-10-02_tiktok_paid,2024-10-02,tiktok_paid,campaign_10,adset_1,creative_81,17367,721,98,738.45,1125.51
ad_2024-10-03_meta_paid,2024-10-03,meta_paid,campaign_15,adset_22,creative_74,57079,1708,140,241.56,568.38
ad_2024-10-03_tiktok_paid,2024-10-03,tiktok_paid,campaign_15,adset_2,creative_38,87967,588,180,755.45,1281.97
ad_2024-10-04_meta_paid,2024-10-04,meta_paid,campaign_15,adset_21,creative_66,35922,1276,158,274.45,814.92
ad_2024-10-04_tiktok_paid,2024-10-04,tiktok_paid,campaign_18,adset_33,creative_27,87723,1513,98,842.7,1342.11
ad_2024-10-05_meta_paid,2024-10-05,meta_paid,campaign_17,adset_26,creative_50,78762,1615,168,159.64,371.57
ad_2024-10-05_tiktok_paid,2024-10-05,tiktok_paid,campaign_16,adset_30,creative_38,97685,1997,10,404.51,899.3
ad_2024-10-06_meta_paid,2024-10-06,meta_paid,campaign_8,adset_12,creative_5,40770,1290,182,1113.29,2017.91
ad_2024-10-06_tiktok_paid,2024-10-06,tiktok_paid,campaign_9,adset_8,creative_15,82041,945,160,682.68,1835.33
ad_2024-10-07_meta_paid,2024-10-07,meta_paid,campaign_10,adset_48,creative_13,39987,1997,191,274.74,552.46
ad_2024-10-07_tiktok_paid,2024-10-07,tiktok_paid,campaign_12,adset_14,creative_33,49660,1344,188,683.82,1658.98
ad_2024-10-08_meta_paid,2024-10-08,meta_paid,campaign_11,adset_50,creative_83,15581,1554,175,755.23,1763.34
ad_2024-10-08_tiktok_paid,2024-10-08,tiktok_paid,campaign_5,adset_2,creative_1,70966,776,90,892.07,2549.24
ad_2024-10-09_meta_paid,2024-10-09,meta_paid,campaign_11,adset_40,creative_64,37159,1696,120,935.45,2264.33
ad_2024-10-09_tiktok_paid,2024-10-09,tiktok_paid,campaign_12,adset_35,creative_49,34704,316,125,1111.89,2329.32
